id_producto,sku,category,size,color,stock
479,BTM051-SHA-M,SHARARA,M,Black,30.0
480,BTM051-SHA-S,SHARARA,S,Black,34.0
481,BTM051-SHA-XL,SHARARA,XL,Black,32.0
482,BTM051-SHA-XXL,SHARARA,XXL,Black,35.0
483,BTM052-SHA-L,SHARARA,L,Pink,32.0
484,BTM052-SHA-M,SHARARA,M,Pink,27.0
485,BTM052-SHA-S,SHARARA,S,Pink,42.0
486,BTM052-SHA-XL,SHARARA,XL,Pink,37.0
487,BTM052-SHA-XXL,SHARARA,XXL,Pink,36.0
488,BTM053-SHA-L,SHARARA,L,Red,17.0
489,BTM053-SHA-M,SHARARA,M,Red,34.0
490,BTM053-SHA-S,SHARARA,S,Red,41.0
491,BTM053-SHA-XL,SHARARA,XL,Red,36.0
492,BTM053-SHA-XXL,SHARARA,XXL,Red,39.0
493,BTM054-SK-L,SKIRT,L,Black,31.0
494,BTM054-SK-M,SKIRT,M,Black,35.0
495,BTM054-SK-S,SKIRT,S,Black,37.0
496,BTM054-SK-XL,SKIRT,XL,Black,36.0
497,BTM054-SK-XXL,SKIRT,XXL,Black,38.0
498,BTM055-SK-L,SKIRT,L,OFF WHITE,31.0
499,BTM055-SK-M,SKIRT,M,OFF WHITE,33.0
500,BTM055-SK-S,SKIRT,S,OFF WHITE,36.0
501,BTM055-SK-XL,SKIRT,XL,OFF WHITE,36.0
502,BTM055-SK-XXL,SKIRT,XXL,OFF WHITE,36.0
503,BTM056-SHA-L,SHARARA,L,Black,21.0
504,BTM056-SHA-M,SHARARA,M,Black,31.0
505,BTM056-SHA-S,SHARARA,S,Black,32.0
506,BTM056-SHA-XL,SHARARA,XL,Black,31.0
507,BTM056-SHA-XXL,SHARARA,XXL,Black,31.0
508,BTM057-SHA-L,SHARARA,L,Navy Blue,30.0
509,BTM057-SHA-M,SHARARA,M,Navy Blue,30.0
510,BTM057-SHA-S,SHARARA,S,Navy Blue,31.0
511,BTM057-SHA-XL,SHARARA,XL,Navy Blue,33.0
512,BTM057-SHA-XXL,SHARARA,XXL,Navy Blue,31.0
513,BTM058-SHA-L,SHARARA,L,Cream,26.0
514,BTM058-SHA-M,SHARARA,M,Cream,28.0
515,BTM058-SHA-S,SHARARA,S,Cream,33.0
516,BTM058-SHA-XL,SHARARA,XL,Cream,30.0
517,BTM058-SHA-XXL,SHARARA,XXL,Cream,30.0
518,BTM059-SK-L,SKIRT,L,OFF WHITE,29.0
519,BTM059-SK-M,SKIRT,M,OFF WHITE,32.0
520,BTM059-SK-S,SKIRT,S,OFF WHITE,34.0
521,BTM059-SK-XL,SKIRT,XL,OFF WHITE,32.0
522,BTM059-SK-XXL,SKIRT,XXL,OFF WHITE,34.0
523,BTM060-SK-L,SKIRT,L,Black,33.0
524,BTM060-SK-M,SKIRT,M,Black,30.0
525,BTM060-SK-S,SKIRT,S,Black,34.0
526,BTM060-SK-XL,SKIRT,XL,Black,33.0
527,BTM060-SK-XXL,SKIRT,XXL,Black,33.0
528,CH201-RED-L,AN : LEGGINGS,L,Red,3.0
529,CH201-RED-M,AN : LEGGINGS,M,Red,3.0
530,CH201-RED-S,AN : LEGGINGS,S,Red,6.0
531,CH201-RED-XL,AN : LEGGINGS,XL,Red,4.0
532,CH201-RED-XXL,AN : LEGGINGS,XXL,Red,2.0
533,CH202-ORANGE-L,AN : LEGGINGS,L,Orange,3.0
534,CH202-ORANGE-M,AN : LEGGINGS,M,Orange,8.0
535,CH202-ORANGE-S,AN : LEGGINGS,S,Orange,7.0
536,CH202-ORANGE-XL,AN : LEGGINGS,XL,Orange,5.0
537,CH202-ORANGE-XXL,AN : LEGGINGS,XXL,Orange,3.0
538,,AN : LEGGINGS,FREE,Maroon,0.0
539,CH203-MAROON-L,AN : LEGGINGS,L,Maroon,6.0
540,CH203-MAROON-M,AN : LEGGINGS,M,Maroon,4.0
541,CH203-MAROON-S,AN : LEGGINGS,S,Maroon,2.0
542,CH203-MAROON-XL,AN : LEGGINGS,XL,Maroon,3.0
543,CH203-MAROON-XXL,AN : LEGGINGS,XXL,Maroon,2.0
544,CH204-PURPLE-L,AN : LEGGINGS,L,Purple,3.0
545,CH204-PURPLE-M,AN : LEGGINGS,M,Purple,3.0
546,CH204-PURPLE-S,AN : LEGGINGS,S,Purple,5.0
547,CH204-PURPLE-XL,AN : LEGGINGS,XL,Purple,2.0
548,CH204-PURPLE-XXL,AN : LEGGINGS,XXL,Purple,2.0
549,CH205-YELLOW-L,AN : LEGGINGS,L,Yellow,3.0
550,CH205-YELLOW-M,AN : LEGGINGS,M,Yellow,4.0
551,CH205-YELLOW-S,AN : LEGGINGS,S,Yellow,12.0
552,CH205-YELLOW-XL,AN : LEGGINGS,XL,Yellow,5.0
553,CH205-YELLOW-XXL,AN : LEGGINGS,XXL,Yellow,2.0
554,CH206-GREEN-L,AN : LEGGINGS,L,Green,5.0
555,CH206-GREEN-M,AN : LEGGINGS,M,Green,6.0
556,CH206-GREEN-S,AN : LEGGINGS,S,Green,10.0
557,CH206-GREEN-XL,AN : LEGGINGS,XL,Green,5.0
558,CH206-GREEN-XXL,AN : LEGGINGS,XXL,Green,2.0
559,CH207-PINK-L,AN : LEGGINGS,L,Pink,3.0
560,CH207-PINK-M,AN : LEGGINGS,M,Pink,3.0
561,CH207-PINK-S,AN : LEGGINGS,S,Pink,5.0
562,CH207-PINK-XL,AN : LEGGINGS,XL,Pink,2.0
563,CH207-PINK-XXL,AN : LEGGINGS,XXL,Pink,2.0
564,CH208-MUSTARD-L,AN : LEGGINGS,L,Mustard,7.0
565,CH208-MUSTARD-M,AN : LEGGINGS,M,Mustard,13.0
566,CH208-MUSTARD-S,AN : LEGGINGS,S,Mustard,7.0
567,CH208-MUSTARD-XL,AN : LEGGINGS,XL,Mustard,4.0
568,CH208-MUSTARD-XXL,AN : LEGGINGS,XXL,Mustard,4.0
569,CH209-BIEGE-L,AN : LEGGINGS,L,Beige,3.0
570,CH209-BIEGE-M,AN : LEGGINGS,M,Beige,3.0
571,CH209-BIEGE-S,AN : LEGGINGS,S,Beige,4.0
572,CH209-BIEGE-XL,AN : LEGGINGS,XL,Beige,4.0
573,CH209-BIEGE-XXL,AN : LEGGINGS,XXL,Beige,2.0
574,CH210-NAVY-L,AN : LEGGINGS,L,Navy Blue,2.0
575,CH210-NAVY-M,AN : LEGGINGS,M,Navy Blue,4.0
576,CH210-NAVY-S,AN : LEGGINGS,S,Navy Blue,3.0
577,CH210-NAVY-XL,AN : LEGGINGS,XL,Navy Blue,2.0
578,CH210-NAVY-XXL,AN : LEGGINGS,XXL,Navy Blue,3.0
579,CH211-BLACK-L,AN : LEGGINGS,L,Black,2.0
580,CH211-BLACK-M,AN : LEGGINGS,M,Black,5.0
581,CH211-BLACK-S,AN : LEGGINGS,S,Black,3.0
582,CH211-BLACK-XL,AN : LEGGINGS,XL,Black,3.0
583,CH211-BLACK-XXL,AN : LEGGINGS,XXL,Black,1.0
584,CH212-WHITE-L,AN : LEGGINGS,L,White,2.0
585,CH212-WHITE-M,AN : LEGGINGS,M,White,2.0
586,CH212-WHITE-S,AN : LEGGINGS,S,White,2.0
587,CH212-WHITE-XL,AN : LEGGINGS,XL,White,2.0
588,CH212-WHITE-XXL,AN : LEGGINGS,XXL,White,1.0
589,CH213-BROWN-L,AN : LEGGINGS,L,Brown,4.0
590,CH213-BROWN-M,AN : LEGGINGS,M,Brown,4.0
591,CH213-BROWN-S,AN : LEGGINGS,S,Brown,4.0
592,CH213-BROWN-XL,AN : LEGGINGS,XL,Brown,3.0
593,CH213-BROWN-XXL,AN : LEGGINGS,XXL,Brown,3.0
594,J0001-DR-L,DRESS,L,Pink,2.0
595,J0001-DR-M,DRESS,M,Pink,19.0
596,J0001-DR-S,DRESS,S,Pink,9.0
597,J0001-DR-XL,DRESS,XL,Pink,26.0
598,J0001-DR-XS,DRESS,XS,Pink,42.0
599,J0001-DR-XXL,DRESS,XXL,Pink,20.0
600,J0001-DR-XXXL,DRESS,XXXL,Pink,14.0
601,J0002-SKD-L,KURTA SET,L,Peach,93.0
602,J0002-SKD-M,KURTA SET,M,Peach,82.0
603,J0002-SKD-S,KURTA SET,S,Peach,165.0
604,J0002-SKD-XL,KURTA SET,XL,Peach,62.0
605,J0002-SKD-XS,KURTA SET,XS,Peach,97.0
606,J0002-SKD-XXL,KURTA SET,XXL,Peach,73.0
607,J0002-SKD-XXXL,KURTA SET,XXXL,Peach,7.0
608,J0003-SET-L,KURTA SET,L,Mustard,3.0
609,J0003-SET-M,KURTA SET,M,Mustard,7.0
610,J0003-SET-S,KURTA SET,S,Mustard,9.0
611,J0003-SET-XL,KURTA SET,XL,Mustard,5.0
612,J0003-SET-XS,KURTA SET,XS,Mustard,13.0
613,J0003-SET-XXL,KURTA SET,XXL,Mustard,3.0
614,J0003-SET-XXXL,KURTA SET,XXXL,Mustard,9.0
615,J0004-SKD-L,KURTA SET,L,Grey,57.0
616,J0004-SKD-M,KURTA SET,M,Grey,61.0
617,J0004-SKD-S,KURTA SET,S,Grey,58.0
618,J0004-SKD-XL,KURTA SET,XL,Grey,18.0
619,J0004-SKD-XS,KURTA SET,XS,Grey,53.0
620,J0004-SKD-XXL,KURTA SET,XXL,Grey,11.0
621,J0004-SKD-XXXL,KURTA SET,XXXL,Grey,33.0
622,J0005-DR-L,DRESS,L,Light Green,20.0
623,J0005-DR-M,DRESS,M,Light Green,49.0
624,J0005-DR-S,DRESS,S,Light Green,29.0
625,J0005-DR-XL,DRESS,XL,Light Green,31.0
626,J0005-DR-XS,DRESS,XS,Light Green,45.0
627,J0005-DR-XXL,DRESS,XXL,Light Green,30.0
628,J0005-DR-XXXL,DRESS,XXXL,Light Green,73.0
629,J0006-SET-L,DRESS,L,Mustard,132.0
630,J0006-SET-M,DRESS,M,Mustard,86.0
631,J0006-SET-S,DRESS,S,Mustard,51.0
632,J0006-SET-XL,DRESS,XL,Mustard,23.0
633,J0006-SET-XS,DRESS,XS,Mustard,149.0
634,J0006-SET-XXL,DRESS,XXL,Mustard,35.0
635,J0006-SET-XXXL,DRESS,XXXL,Mustard,33.0
636,J0007-SKD-L,KURTA SET,L,Red,11.0
637,J0007-SKD-M,KURTA SET,M,Red,6.0
638,J0007-SKD-S,KURTA SET,S,Red,31.0
639,J0007-SKD-XL,KURTA SET,XL,Red,13.0
640,J0007-SKD-XS,KURTA SET,XS,Red,89.0
641,J0007-SKD-XXL,KURTA SET,XXL,Red,19.0
642,J0007-SKD-XXXL,KURTA SET,XXXL,Red,45.0
643,J0008-SKD-L,KURTA SET,L,Mustard,89.0
644,J0008-SKD-M,KURTA SET,M,Mustard,29.0
645,J0008-SKD-S,KURTA SET,S,Mustard,171.0
646,J0008-SKD-XL,KURTA SET,XL,Mustard,318.0
647,J0008-SKD-XS,KURTA SET,XS,Mustard,161.0
648,J0008-SKD-XXL,KURTA SET,XXL,Mustard,28.0
649,J0008-SKD-XXXL,KURTA SET,XXXL,Mustard,51.0
650,J0009-SKD-L,KURTA SET,L,Pink,30.0
651,J0009-SKD-M,KURTA SET,M,Pink,88.0
652,J0009-SKD-S,KURTA SET,S,Pink,44.0
653,J0009-SKD-XL,KURTA SET,XL,Pink,34.0
654,J0009-SKD-XS,KURTA SET,XS,Pink,64.0
655,J0009-SKD-XXL,KURTA SET,XXL,Pink,13.0
656,J0009-SKD-XXXL,KURTA SET,XXXL,Pink,26.0
657,J0010-LCD-L,LEHENGA CHOLI,L,Peach,11.0
658,J0010-LCD-M,LEHENGA CHOLI,M,Peach,3.0
659,J0010-LCD-S,LEHENGA CHOLI,S,Peach,14.0
660,J0010-LCD-XL,LEHENGA CHOLI,XL,Peach,10.0
661,J0010-LCD-XS,LEHENGA CHOLI,XS,Peach,7.0
662,J0010-LCD-XXL,LEHENGA CHOLI,XXL,Peach,37.0
663,J0010-LCD-XXXL,LEHENGA CHOLI,XXXL,Peach,45.0
664,J0011-LCD-L,LEHENGA CHOLI,L,Pink,71.0
665,J0011-LCD-M,LEHENGA CHOLI,M,Pink,13.0
666,J0011-LCD-S,LEHENGA CHOLI,S,Pink,9.0
667,J0011-LCD-XL,LEHENGA CHOLI,XL,Pink,3.0
668,J0011-LCD-XS,LEHENGA CHOLI,XS,Pink,7.0
669,J0011-LCD-XXL,LEHENGA CHOLI,XXL,Pink,41.0
670,J0011-LCD-XXXL,LEHENGA CHOLI,XXXL,Pink,29.0
671,J0012-SKD-L,KURTA SET,L,Green,10.0
672,J0012-SKD-M,KURTA SET,M,Green,57.0
673,J0012-SKD-S,KURTA SET,S,Green,136.0
674,J0012-SKD-XL,KURTA SET,XL,Green,25.0
675,J0012-SKD-XS,KURTA SET,XS,Green,93.0
676,J0012-SKD-XXL,KURTA SET,XXL,Green,22.0
677,J0012-SKD-XXXL,KURTA SET,XXXL,Green,69.0
678,J0013-SKD-L,KURTA SET,L,Light Green,7.0
679,J0013-SKD-M,KURTA SET,M,Light Green,4.0
680,J0013-SKD-S,KURTA SET,S,Light Green,8.0
681,J0013-SKD-XL,KURTA SET,XL,Light Green,4.0
682,J0013-SKD-XS,KURTA SET,XS,Light Green,17.0
683,J0013-SKD-XXL,KURTA SET,XXL,Light Green,5.0
684,J0013-SKD-XXXL,KURTA SET,XXXL,Light Green,6.0
685,J0014-LCD-L,LEHENGA CHOLI,L,Mustard,28.0
686,J0014-LCD-M,LEHENGA CHOLI,M,Mustard,4.0
687,J0014-LCD-S,LEHENGA CHOLI,S,Mustard,70.0
688,J0014-LCD-XL,LEHENGA CHOLI,XL,Mustard,27.0
689,J0014-LCD-XS,LEHENGA CHOLI,XS,Mustard,17.0
690,J0014-LCD-XXL,LEHENGA CHOLI,XXL,Mustard,29.0
691,J0014-LCD-XXXL,LEHENGA CHOLI,XXXL,Mustard,72.0
692,J0015-DR-L,DRESS,L,Light Pink,0.0
693,J0015-DR-M,DRESS,M,Light Pink,1.0
694,J0015-DR-S,DRESS,S,Light Pink,3.0
695,J0015-DR-XL,DRESS,XL,Light Pink,2.0
696,J0015-DR-XS,DRESS,XS,Light Pink,4.0
697,J0015-DR-XXL,DRESS,XXL,Light Pink,0.0
698,J0015-DR-XXXL,DRESS,XXXL,Light Pink,0.0
699,J0016-DR-L,DRESS,L,Mustard,2.0
700,J0016-DR-M,DRESS,M,Mustard,2.0
701,J0016-DR-S,DRESS,S,Mustard,2.0
702,J0016-DR-XL,DRESS,XL,Mustard,1.0
703,J0016-DR-XS,DRESS,XS,Mustard,2.0
704,J0016-DR-XXL,DRESS,XXL,Mustard,2.0
705,J0016-DR-XXXL,DRESS,XXXL,Mustard,1.0
706,J0019-SET-L,SET,L,Red,0.0
707,J0019-SET-M,SET,M,Red,0.0
708,J0019-SET-S,SET,S,Red,4.0
709,J0019-SET-XS,SET,XS,Red,9.0
710,J0019-SET-XXL,SET,XXL,Red,1.0
711,J0019-SET-XXXL,SET,XXXL,Red,1.0
712,J0020-SET-L,SET,L,Yellow,2.0
713,J0020-SET-M,SET,M,Yellow,3.0
714,J0020-SET-S,SET,S,Yellow,4.0
715,J0020-SET-XL,SET,XL,Yellow,3.0
716,J0020-SET-XS,SET,XS,Yellow,11.0
717,J0020-SET-XXL,SET,XXL,Yellow,3.0
718,J0020-SET-XXXL,SET,XXXL,Yellow,3.0
719,J0021-TP-L,TOP,L,Red,0.0
720,J0021-TP-M,TOP,M,Red,1.0
721,J0021-TP-S,TOP,S,Red,1.0
722,J0021-TP-XL,TOP,XL,Red,0.0
723,J0021-TP-XS,TOP,XS,Red,3.0
724,J0021-TP-XXL,TOP,XXL,Red,1.0
725,J0021-TP-XXXL,TOP,XXXL,Red,1.0
726,J0022-KR-L,KURTA,L,Lemon Yellow,2.0
727,J0022-KR-S,KURTA,S,Lemon Yellow,1.0
728,J0022-KR-XS,KURTA,XS,Lemon Yellow,2.0
729,J0022-KR-XXXL,KURTA,XXXL,Lemon Yellow,2.0
730,J0023-TP-L,TOP,L,Turquoise Blue,4.0
731,J0023-TP-M,TOP,M,Turquoise Blue,2.0
732,J0023-TP-S,TOP,S,Turquoise Blue,6.0
733,J0023-TP-XL,TOP,XL,Turquoise Blue,3.0
734,J0023-TP-XS,TOP,XS,Turquoise Blue,4.0
735,J0023-TP-XXL,TOP,XXL,Turquoise Blue,6.0
736,J0023-TP-XXXL,TOP,XXXL,Turquoise Blue,1.0
737,J0024-KR-L,KURTA,L,Sea Green,135.0
738,J0024-KR-M,KURTA,M,Sea Green,94.0
739,J0024-KR-S,KURTA,S,Sea Green,176.0
740,J0024-KR-XL,KURTA,XL,Sea Green,83.0
741,J0024-KR-XS,KURTA,XS,Sea Green,151.0
742,J0024-KR-XXL,KURTA,XXL,Sea Green,92.0
743,J0024-KR-XXXL,KURTA,XXXL,Sea Green,63.0
744,J0025-DR-L,DRESS,L,Sea Green,1.0
745,J0025-DR-M,DRESS,M,Sea Green,0.0
746,J0025-DR-S,DRESS,S,Sea Green,4.0
747,J0025-DR-XL,DRESS,XL,Sea Green,0.0
748,J0025-DR-XS,DRESS,XS,Sea Green,7.0
749,J0025-DR-XXL,DRESS,XXL,Sea Green,3.0
750,J0025-DR-XXXL,DRESS,XXXL,Sea Green,4.0
751,J0026-KR-L,KURTA,L,Turquoise Green,1.0
752,J0026-KR-M,KURTA,M,Turquoise Green,1.0
753,J0026-KR-S,KURTA,S,Turquoise Green,0.0
754,J0026-KR-XL,KURTA,XL,Turquoise Green,0.0
755,J0026-KR-XS,KURTA,XS,Turquoise Green,3.0
756,J0026-KR-XXL,KURTA,XXL,Turquoise Green,1.0
757,J0026-KR-XXXL,KURTA,XXXL,Turquoise Green,0.0
758,J0027-SET-L,SET,L,Turquoise Green,0.0
759,J0027-SET-M,SET,M,Turquoise Green,0.0
760,J0027-SET-S,SET,S,Turquoise Green,0.0
761,J0027-SET-XL,SET,XL,Turquoise Green,1.0
762,J0027-SET-XS,SET,XS,Turquoise Green,0.0
763,J0027-SET-XXL,SET,XXL,Turquoise Green,0.0
764,J0027-SET-XXXL,SET,XXXL,Turquoise Green,0.0
765,J0028-KR-L,KURTA,L,Red,2.0
766,J0028-KR-M,KURTA,M,Red,0.0
767,J0028-KR-S,KURTA,S,Red,1.0
768,J0028-KR-XL,KURTA,XL,Red,1.0
769,J0028-KR-XS,KURTA,XS,Red,4.0
770,J0028-KR-XXL,KURTA,XXL,Red,1.0
771,J0028-KR-XXXL,KURTA,XXXL,Red,1.0
772,J0029-KR-S,KURTA,S,Pink,1.0
773,J0029-KR-XS,KURTA,XS,Pink,0.0
774,J0029-KR-XXL,KURTA,XXL,Pink,0.0
775,J0029-KR-XXXL,KURTA,XXXL,Pink,1.0
776,J0030-TP-L,TOP,L,Dark Green,1.0
777,J0030-TP-M,TOP,M,Dark Green,1.0
778,J0030-TP-S,TOP,S,Dark Green,0.0
779,J0030-TP-XS,TOP,XS,Dark Green,0.0
780,J0030-TP-XXL,TOP,XXL,Dark Green,0.0
781,J0030-TP-XXXL,TOP,XXXL,Dark Green,1.0
782,J0031-TP-XS,TOP,XS,Turquoise Green,0.0
783,J0033-KR-L,KURTA,L,LEMON ,0.0
784,J0033-KR-M,KURTA,M,LEMON ,4.0
785,J0033-KR-S,KURTA,S,LEMON ,9.0
786,J0033-KR-XL,KURTA,XL,LEMON ,3.0
787,J0033-KR-XS,KURTA,XS,LEMON ,9.0
788,J0033-KR-XXL,KURTA,XXL,LEMON ,3.0
789,J0033-KR-XXXL,KURTA,XXXL,LEMON ,4.0
790,J0034-SET-L,KURTA SET,L,LEMON,2.0
791,J0034-SET-M,KURTA SET,M,LEMON,47.0
792,J0034-SET-S,KURTA SET,S,LEMON,34.0
793,J0034-SET-XL,KURTA SET,XL,LEMON,3.0
794,J0034-SET-XS,KURTA SET,XS,LEMON,56.0
795,J0034-SET-XXL,KURTA SET,XXL,LEMON,4.0
796,J0034-SET-XXXL,KURTA SET,XXXL,LEMON,4.0
797,J0035-KR-M,KURTA,M,Lemon Yellow,2.0
798,J0035-KR-S,KURTA,S,Lemon Yellow,5.0
799,J0035-KR-XL,KURTA,XL,Lemon Yellow,2.0
800,J0035-KR-XS,KURTA,XS,Lemon Yellow,6.0
801,J0035-KR-XXXL,KURTA,XXXL,Lemon Yellow,2.0
802,J0036-TP-L,TOP,L,Grey,0.0
803,J0036-TP-M,TOP,M,Grey,1.0
804,J0036-TP-S,TOP,S,Grey,2.0
805,J0036-TP-XL,TOP,XL,Grey,1.0
806,J0036-TP-XS,TOP,XS,Grey,3.0
807,J0036-TP-XXL,TOP,XXL,Grey,1.0
808,J0036-TP-XXXL,TOP,XXXL,Grey,0.0
809,J0037-KR-L,KURTA,L,Sky Blue,5.0
810,J0037-KR-M,KURTA,M,Sky Blue,5.0
811,J0037-KR-S,KURTA,S,Sky Blue,9.0
812,J0037-KR-XL,KURTA,XL,Sky Blue,2.0
813,J0037-KR-XS,KURTA,XS,Sky Blue,27.0
814,J0037-KR-XXL,KURTA,XXL,Sky Blue,7.0
815,J0037-KR-XXXL,KURTA,XXXL,Sky Blue,5.0
816,J0038-DR-L,DRESS,L,Peach,1.0
817,J0038-DR-M,DRESS,M,Peach,1.0
818,J0038-DR-S,DRESS,S,Peach,2.0
819,J0038-DR-XL,DRESS,XL,Peach,1.0
820,J0038-DR-XS,DRESS,XS,Peach,7.0
821,J0038-DR-XXL,DRESS,XXL,Peach,1.0
822,J0038-DR-XXXL,DRESS,XXXL,Peach,2.0
823,J0039-SET-L,SET,L,Yellow,2.0
824,J0039-SET-M,SET,M,Yellow,1.0
825,J0039-SET-S,SET,S,Yellow,0.0
826,J0039-SET-XL,SET,XL,Yellow,3.0
827,J0039-SET-XS,SET,XS,Yellow,4.0
828,J0039-SET-XXL,SET,XXL,Yellow,0.0
829,J0039-SET-XXXL,SET,XXXL,Yellow,0.0
830,J0040-SET-L,SET,L,Light Green,1.0
831,J0040-SET-M,SET,M,Light Green,1.0
832,J0040-SET-S,SET,S,Light Green,0.0
833,J0040-SET-XL,SET,XL,Light Green,2.0
834,J0040-SET-XS,SET,XS,Light Green,4.0
835,J0040-SET-XXL,SET,XXL,Light Green,0.0
836,J0040-SET-XXXL,SET,XXXL,Light Green,3.0
837,J0041-SET-L,KURTA SET,L,Light Green,5.0
838,J0041-SET-M,KURTA SET,M,Light Green,2.0
839,J0041-SET-S,KURTA SET,S,Light Green,3.0
840,J0041-SET-XL,KURTA SET,XL,Light Green,7.0
841,J0041-SET-XS,KURTA SET,XS,Light Green,3.0
842,J0041-SET-XXL,KURTA SET,XXL,Light Green,3.0
843,J0041-SET-XXXL,KURTA SET,XXXL,Light Green,3.0
844,J0042-DR-L,DRESS,L,Turquoise Blue,2.0
845,J0042-DR-M,DRESS,M,Turquoise Blue,0.0
846,J0042-DR-S,DRESS,S,Turquoise Blue,2.0
847,J0042-DR-XL,DRESS,XL,Turquoise Blue,1.0
848,J0042-DR-XS,DRESS,XS,Turquoise Blue,4.0
849,J0042-DR-XXL,DRESS,XXL,Turquoise Blue,1.0
850,J0042-DR-XXXL,DRESS,XXXL,Turquoise Blue,2.0
851,J0043-SET-L,KURTA SET,L,Peach,1.0
852,J0043-SET-M,KURTA SET,M,Peach,0.0
853,J0043-SET-S,KURTA SET,S,Peach,2.0
854,J0043-SET-XL,KURTA SET,XL,Peach,2.0
855,J0043-SET-XS,KURTA SET,XS,Peach,4.0
856,J0043-SET-XXL,KURTA SET,XXL,Peach,0.0
857,J0043-SET-XXXL,KURTA SET,XXXL,Peach,0.0
858,J0044-TP-L,TOP,L,Sky Blue,1.0
859,J0044-TP-M,TOP,M,Sky Blue,0.0
860,J0044-TP-S,TOP,S,Sky Blue,3.0
861,J0044-TP-XL,TOP,XL,Sky Blue,0.0
862,J0044-TP-XS,TOP,XS,Sky Blue,2.0
863,J0044-TP-XXL,TOP,XXL,Sky Blue,0.0
864,J0044-TP-XXXL,TOP,XXXL,Sky Blue,0.0
865,J0046-TP-L,TOP,L,Grey,2.0
866,J0046-TP-M,TOP,M,Grey,1.0
867,J0046-TP-S,TOP,S,Grey,1.0
868,J0046-TP-XL,TOP,XL,Grey,0.0
869,J0046-TP-XS,TOP,XS,Grey,2.0
870,J0046-TP-XXL,TOP,XXL,Grey,1.0
871,J0046-TP-XXXL,TOP,XXXL,Grey,1.0
872,J0047-TP-L,TOP,L,Pink,1.0
873,J0047-TP-M,TOP,M,Pink,2.0
874,J0047-TP-S,TOP,S,Pink,1.0
875,J0047-TP-XL,TOP,XL,Pink,2.0
876,J0047-TP-XS,TOP,XS,Pink,4.0
877,J0047-TP-XXL,TOP,XXL,Pink,3.0
878,J0047-TP-XXXL,TOP,XXXL,Pink,2.0
879,J0048-TP-L,TOP,L,LIME GREEN,2.0
880,J0048-TP-M,TOP,M,LIME GREEN,3.0
881,J0048-TP-S,TOP,S,LIME GREEN,6.0
882,J0048-TP-XL,TOP,XL,LIME GREEN,1.0
883,J0048-TP-XS,TOP,XS,LIME GREEN,5.0
884,J0048-TP-XXL,TOP,XXL,LIME GREEN,3.0
885,J0048-TP-XXXL,TOP,XXXL,LIME GREEN,1.0
886,J0049-TP-L,TOP,L,Beige,2.0
887,J0049-TP-M,TOP,M,Beige,4.0
888,J0049-TP-S,TOP,S,Beige,4.0
889,J0049-TP-XL,TOP,XL,Beige,4.0
890,J0049-TP-XS,TOP,XS,Beige,8.0
891,J0049-TP-XXL,TOP,XXL,Beige,2.0
892,J0049-TP-XXXL,TOP,XXXL,Beige,2.0
893,,,S,,0.0
894,,,XL,,0.0
895,,,XS,,0.0
896,,,XXL,,0.0
897,J0057-DR-L,DRESS,L,Green,2.0
898,J0057-DR-M,DRESS,M,Green,2.0
899,J0057-DR-S,DRESS,S,Green,4.0
900,J0057-DR-XL,DRESS,XL,Green,2.0
901,J0057-DR-XS,DRESS,XS,Green,18.0
902,J0057-DR-XXL,DRESS,XXL,Green,2.0
903,J0057-DR-XXXL,DRESS,XXXL,Green,2.0
904,J0058-DR-L,DRESS,L,Blue,2.0
905,J0058-DR-M,DRESS,M,Blue,2.0
906,J0058-DR-S,DRESS,S,Blue,3.0
907,J0058-DR-XL,DRESS,XL,Blue,1.0
908,J0058-DR-XS,DRESS,XS,Blue,0.0
909,J0058-DR-XXL,DRESS,XXL,Blue,1.0
910,J0061-SET-M,SET,M,Mustard,0.0
911,J0061-SET-S,SET,S,Mustard,1.0
912,J0061-SET-XL,SET,XL,Mustard,2.0
913,J0061-SET-XS,SET,XS,Mustard,2.0
914,J0061-SET-XXL,SET,XXL,Mustard,1.0
915,J0061-SET-XXXL,SET,XXXL,Mustard,4.0
916,J0062-DR-L,DRESS,L,Multicolor,2.0
917,J0062-DR-M,DRESS,M,Multicolor,4.0
918,J0062-DR-S,DRESS,S,Multicolor,1.0
919,J0062-DR-XL,DRESS,XL,Multicolor,2.0
920,J0062-DR-XS,DRESS,XS,Multicolor,6.0
921,J0062-DR-XXL,DRESS,XXL,Multicolor,4.0
922,J0062-DR-XXXL,DRESS,XXXL,Multicolor,3.0
923,J0070-KR-L,KURTA,L,Light Green,1.0
924,J0070-KR-M,KURTA,M,Light Green,1.0
925,J0070-KR-S,KURTA,S,Light Green,0.0
926,J0070-KR-XL,KURTA,XL,Light Green,0.0
927,J0070-KR-XS,KURTA,XS,Light Green,2.0
928,J0070-KR-XXL,KURTA,XXL,Light Green,1.0
929,J0070-KR-XXXL,KURTA,XXXL,Light Green,0.0
930,,,XXXL,,0.0
931,J0072-KR-S,KURTA,S,Mustard,1.0
932,J0072-KR-XL,KURTA,XL,Mustard,1.0
933,J0072-KR-XS,KURTA,XS,Mustard,0.0
934,J0072-KR-XXL,KURTA,XXL,Mustard,1.0
935,J0072-KR-XXXL,KURTA,XXXL,Mustard,2.0
936,J0073-KR-L,KURTA,L,Light Blue,3.0
